age,income,city,department,education,years_experience,projects_last_year,avg_weekly_hours,overtime_hours,cert_count,remote_ratio,satisfaction,manager_score,late_days,customer_tickets,acquisition_channel,target_label
23,57771,Beijing,Finance,高中,1,4,45,5,6,60,3.52,3.69,3,8,Referral,B
23,82649,Hangzhou,Tech,硕士,5,4,38,5,0,0,3.63,4.06,4,18,Online,B
30,75297,Hangzhou,Tech,高中,11,6,57,0,3,80,2.53,2.94,0,6,Referral,A
28,59810,Chengdu,HR,硕士,0,2,50,15,1,20,3.02,4.79,2,17,Partner,C
51,60508,Shenzhen,Support,高中,3,4,38,5,1,40,4.19,4.04,1,10,Referral,A
55,88959,Shanghai,Finance,本科,4,7,30,0,0,0,1.85,2.99,2,13,Event,B
52,82415,Guangzhou,Support,本科,11,7,50,4,1,40,3.55,4.92,2,10,Ad,A
56,54955,Guangzhou,Support,高中,3,5,51,3,1,100,3.57,2.62,3,9,Partner,B
28,103594,Shanghai,Product,硕士,13,2,63,9,4,0,3.78,2.42,2,10,Event,A
28,74275,,Support,本科,11,4,34,5,2,80,3.72,3.33,4,10,Ad,B
51,79950,Shanghai,Finance,高中,5,7,36,0,2,60,4.16,2.6,3,9,Online,A
31,72756,Shanghai,HR,硕士,4,5,42,7,1,0,3.16,4.56,3,19,Online,B
49,103466,Hangzhou,Sales,硕士,5,7,65,7,4,60,3.66,3.7,4,5,Online,A
48,98353,Hangzhou,Finance,硕士,5,6,46,4,3,100,3.21,2.75,5,20,Online,A
34,85249,Chengdu,Tech,博士,9,9,41,4,0,40,3.37,2.74,4,16,Referral,A
30,50360,Chengdu,Sales,高中,3,1,35,3,3,60,2.78,5.0,3,19,Partner,C
26,61204,Beijing,Support,本科,5,7,55,9,1,0,3.51,2.6,3,24,Event,B
38,107970,Beijing,Product,硕士,14,6,41,6,1,40,1.71,2.5,4,11,Referral,B
29,93223,Guangzhou,Tech,本科,16,8,45,9,3,80,2.14,4.35,2,18,Online,A
38,70972,Chengdu,HR,本科,11,6,48,4,0,100,3.71,4.37,1,14,Partner,A
23,61162,Chengdu,Product,高中,9,6,45,0,4,20,3.47,2.36,2,9,Ad,A
28,80299,Shanghai,Product,硕士,4,8,54,10,3,40,3.04,3.9,1,9,Event,A
34,72901,Chengdu,Product,本科,8,5,48,7,0,80,3.28,4.19,1,13,Ad,A
35,85001,Shenzhen,Tech,本科,3,7,44,3,3,60,1.65,3.61,1,12,Partner,A
27,76508,Hangzhou,Tech,本科,6,6,44,9,2,80,3.42,3.62,2,11,Referral,A
34,49774,Guangzhou,HR,本科,1,1,47,14,2,40,3.32,3.68,3,26,Ad,C
32,72036,Guangzhou,Product,硕士,5,5,45,0,1,100,3.23,2.38,0,11,Event,A
37,68137,Hangzhou,Sales,本科,2,3,61,0,3,20,4.28,3.21,1,19,Partner,B
53,91476,Shanghai,HR,本科,10,3,46,7,0,20,3.47,4.11,0,3,Online,A
39,99210,Beijing,Product,硕士,7,2,48,10,4,100,3.48,3.78,0,15,Partner,A
53,101710,Shanghai,Support,本科,14,6,51,4,0,0,4.31,3.92,5,13,Ad,A
24,61141,Hangzhou,HR,本科,9,9,43,2,0,40,2.16,3.57,5,12,Event,B
42,92405,Beijing,Tech,本科,6,6,51,0,2,20,3.36,2.39,3,23,Partner,A
44,72482,Chengdu,HR,本科,13,3,40,3,4,0,3.19,3.25,3,14,Partner,A
28,69858,Shenzhen,Finance,本科,6,7,47,8,0,20,4.38,3.94,2,6,Event,A
56,94299,Beijing,Support,本科,10,4,44,5,2,80,3.49,4.26,2,20,Partner,A
24,72704,Hangzhou,Sales,本科,10,8,55,12,2,100,3.36,3.8,3,13,Referral,A
39,84387,Shanghai,Finance,本科,8,6,62,12,0,60,2.89,3.5,5,9,Ad,B
42,73170,Beijing,Support,本科,5,3,34,8,1,20,4.39,3.68,5,13,Referral,B
29,60257,Beijing,Support,高中,7,,36,4,2,100,3.25,3.58,5,10,Referral,B
43,50730,Guangzhou,HR,本科,3,7,55,0,0,60,2.03,2.64,1,3,Event,B
37,93064,Hangzhou,Tech,本科,6,6,37,0,5,0,3.15,4.11,3,23,Partner,A
41,85619,Beijing,Support,硕士,7,10,39,10,3,20,3.39,1.91,3,7,Partner,A
40,86258,Guangzhou,Product,硕士,6,6,50,4,0,60,2.25,4.15,3,14,Referral,B
49,70387,Chengdu,HR,本科,11,4,41,3,0,100,3.73,4.91,5,11,Online,B
34,85890,Shanghai,Support,硕士,7,3,46,6,0,40,3.46,3.86,7,11,Online,B
56,94227,,Finance,硕士,6,3,52,6,2,0,2.78,3.03,3,19,Ad,A
44,71685,Beijing,Support,本科,0,7,53,0,6,60,2.32,4.07,2,6,Online,A
57,124107,Guangzhou,Product,博士,9,8,43,7,4,80,2.92,4.17,3,8,Partner,A
24,69675,Shenzhen,Finance,本科,2,7,39,7,3,0,3.4,2.56,1,11,Referral,B
37,68519,Chengdu,Finance,本科,4,6,53,6,3,60,3.27,3.18,7,7,Referral,B
55,87704,Hangzhou,Tech,本科,0,5,53,10,4,20,2.25,4.64,0,23,Ad,A
51,83595,Guangzhou,Tech,本科,3,5,54,0,1,20,3.61,4.44,0,12,Online,A
31,80009,,Tech,本科,6,2,46,5,2,80,1.65,3.23,2,7,Partner,B
42,65195,Guangzhou,HR,高中,10,2,37,7,2,80,3.78,3.0,3,11,Ad,A
25,60529,Chengdu,Finance,本科,12,5,56,10,1,20,4.03,4.09,8,12,Ad,C
50,69348,Guangzhou,Support,硕士,2,5,51,5,4,0,3.13,2.58,0,16,Event,A
36,63573,Chengdu,Support,本科,12,3,46,15,0,20,3.71,3.34,4,19,Online,C
36,75241,Shanghai,Sales,高中,11,9,30,3,3,100,3.93,3.67,3,22,Partner,A
27,88019,Beijing,Product,硕士,10,3,50,4,2,0,2.03,3.64,4,32,Ad,B
31,85316,Shenzhen,Finance,本科,10,8,42,3,0,100,2.63,4.54,3,18,Online,A
45,101157,Beijing,Finance,本科,13,2,37,7,3,20,2.97,5.0,3,7,Event,A
36,74458,Guangzhou,Sales,硕士,5,6,43,1,0,40,1.02,4.53,2,16,Referral,A
56,80893,Shanghai,HR,本科,4,2,63,0,2,100,3.8,5.0,2,3,Ad,A
26,82067,Shanghai,Finance,本科,7,5,41,7,3,20,4.1,2.6,2,9,Event,A
43,82203,Guangzhou,Tech,本科,10,11,56,9,1,80,4.2,3.04,1,20,Online,A
44,60687,Chengdu,Product,本科,0,4,45,4,1,100,4.11,3.3,3,20,Ad,D
32,71251,Hangzhou,Sales,本科,6,2,44,0,1,80,4.32,3.18,4,20,Event,C
42,97130,Shanghai,Finance,博士,2,8,50,7,0,80,2.06,3.95,2,13,Referral,A
56,83661,Guangzhou,Finance,硕士,0,3,44,12,0,20,1.64,3.4,3,7,Online,D
56,76723,Chengdu,Sales,本科,4,4,48,10,1,0,2.86,1.73,1,25,Online,C
53,113945,Shanghai,Tech,本科,8,4,53,8,3,100,4.44,3.02,5,10,Referral,B
48,72622,Hangzhou,HR,本科,5,10,45,4,1,60,1.88,4.09,0,25,Referral,A
27,62003,Shenzhen,Sales,本科,4,7,43,8,1,0,4.81,3.42,4,3,Partner,B
25,47950,Shenzhen,Support,本科,3,5,54,8,0,0,3.4,3.74,3,38,Ad,B
42,67469,Guangzhou,HR,本科,9,5,58,6,0,20,4.07,1.96,0,14,Ad,B
52,98550,Guangzhou,Sales,硕士,11,10,36,0,2,40,3.11,3.23,2,19,Event,A
44,69099,Beijing,Support,本科,0,5,42,3,3,40,4.03,2.67,0,6,Referral,B
39,81094,Chengdu,Finance,本科,12,8,53,12,2,100,3.17,3.35,0,9,Partner,A
49,82103,Chengdu,Finance,硕士,10,7,37,6,0,40,4.38,1.95,3,12,Ad,B
41,81532,Hangzhou,Sales,硕士,8,6,61,9,1,80,2.84,3.03,6,19,Partner,B
29,69094,Shenzhen,Sales,本科,3,2,48,13,5,60,3.01,,1,19,Referral,B
23,44805,Beijing,HR,高中,0,6,46,1,3,40,2.87,3.45,0,10,Online,A
29,68907,Hangzhou,Finance,本科,4,6,49,6,5,0,3.01,4.38,1,4,Event,A
51,76368,Shanghai,Support,本科,4,7,37,5,1,0,3.14,3.89,3,12,Event,B
49,94586,Beijing,Finance,硕士,5,3,53,10,0,0,1.69,3.57,1,23,Referral,C
44,107928,Beijing,Finance,硕士,10,4,43,3,3,100,4.31,3.99,1,15,Ad,A
24,,Beijing,Sales,高中,0,7,37,6,1,0,2.17,4.09,2,13,Partner,C
30,78549,Shanghai,Support,本科,11,9,40,11,1,0,3.43,4.28,1,13,Online,A
32,76781,Beijing,HR,本科,11,9,42,6,0,0,4.18,3.84,4,24,Ad,A
23,69437,Guangzhou,HR,硕士,9,3,54,10,1,20,2.11,3.9,3,24,Referral,B
37,75661,Shanghai,Sales,硕士,2,2,32,3,0,20,3.45,3.01,4,25,Referral,C
23,49463,Chengdu,Finance,硕士,1,4,51,0,1,100,4.48,3.98,4,18,Partner,B
55,94267,Guangzhou,Support,博士,6,3,52,7,2,20,1.69,3.33,3,4,Event,C
38,81638,Beijing,Support,本科,10,6,50,9,2,80,3.96,4.34,0,11,Referral,A
56,102059,Shanghai,Support,本科,15,9,53,14,0,40,3.42,3.35,3,16,Partner,A
43,58203,Guangzhou,HR,本科,3,,36,3,4,20,4.14,1.62,2,11,Referral,B
49,75991,Chengdu,Finance,本科,6,8,61,5,0,100,4.74,3.18,1,11,Referral,A
50,104440,Shanghai,Product,本科,8,5,46,2,0,100,4.88,3.38,1,11,Event,A
33,76449,Beijing,Product,本科,2,6,52,5,1,60,3.66,3.35,1,19,Event,A
29,59445,Hangzhou,Sales,本科,2,5,47,7,0,100,2.74,3.24,4,0,Referral,B
28,81807,Chengdu,Finance,博士,6,5,54,9,6,20,4.64,3.23,2,0,Referral,A
22,63164,Guangzhou,Sales,本科,16,5,48,2,0,40,3.75,3.4,2,6,Online,A
51,96743,Beijing,Tech,本科,6,5,50,7,1,100,4.01,1.43,1,27,Referral,A
46,75562,Hangzhou,Sales,高中,12,3,45,0,3,100,2.66,3.5,4,4,Online,B
44,95911,Beijing,Product,硕士,4,7,39,7,3,60,5.0,4.16,2,15,Partner,A
30,65634,Beijing,Sales,本科,5,3,48,7,0,60,3.23,3.85,4,22,Referral,C
27,67859,Shanghai,Support,本科,3,6,40,8,4,60,3.2,2.81,0,12,Event,A
26,74171,Hangzhou,Finance,本科,10,6,36,0,0,0,2.56,4.41,3,4,Referral,A
39,84216,Chengdu,Product,本科,9,6,53,8,2,100,4.28,3.69,0,14,Partner,A
37,81473,Beijing,Product,本科,8,8,41,10,3,60,5.0,3.23,5,18,Ad,A
33,105696,Shanghai,Tech,本科,11,5,48,8,2,100,3.37,3.96,4,19,Partner,A
31,66337,Hangzhou,Finance,高中,2,5,46,4,3,100,4.46,4.56,3,6,Online,A
56,79735,Shenzhen,Finance,本科,0,3,49,11,3,0,3.08,3.51,5,13,Online,C
41,58225,Chengdu,HR,本科,5,4,53,10,0,40,3.22,3.11,3,0,Online,B
55,80619,Chengdu,Tech,本科,3,6,55,6,2,40,3.34,3.67,1,0,Partner,A
46,78106,Hangzhou,Finance,本科,3,7,40,0,0,80,2.68,3.72,0,11,Event,A
52,76044,Beijing,Product,高中,1,3,43,11,4,100,3.1,3.16,1,14,Ad,B
38,72206,Shanghai,Product,本科,4,2,44,11,0,80,3.57,3.15,7,16,Referral,C
27,90654,Shenzhen,Tech,本科,10,7,52,3,2,80,3.57,4.12,4,5,Ad,A
48,90551,Shanghai,Support,硕士,6,12,54,6,0,20,2.72,3.37,3,10,Online,A
31,70547,Beijing,HR,硕士,4,6,56,0,2,20,3.41,3.52,0,7,Referral,A
54,114710,,Finance,硕士,9,8,45,7,3,40,4.45,3.87,0,28,Event,A
56,82026,Hangzhou,Support,本科,8,10,48,2,2,20,2.76,1.75,6,9,Ad,B
47,77954,Chengdu,Product,本科,8,2,44,4,1,20,3.48,2.52,0,10,Event,B
28,95580,Chengdu,Tech,本科,15,7,43,8,5,100,3.03,3.83,2,9,Referral,A
55,80213,Chengdu,Tech,本科,4,6,32,5,2,40,3.52,3.9,3,2,Online,A
58,69624,Chengdu,Support,本科,4,2,45,1,2,80,4.14,4.01,1,16,Partner,B
54,88075,Guangzhou,Tech,本科,1,8,32,5,3,60,4.76,5.0,5,0,Ad,A
33,70859,Shenzhen,Support,硕士,5,5,36,8,1,0,2.18,2.89,3,13,Online,B
58,128868,Shanghai,Tech,硕士,9,9,39,0,1,100,4.48,3.86,0,12,Ad,A
34,84001,Guangzhou,Sales,博士,8,2,55,8,2,100,3.02,3.36,3,14,Ad,B
39,85595,Shenzhen,Product,本科,4,4,52,8,5,20,3.38,4.15,3,1,Partner,A
24,66699,Hangzhou,Tech,本科,1,11,40,6,3,60,4.97,3.49,2,15,Partner,A
22,63723,Chengdu,Product,本科,6,7,49,0,2,100,3.55,3.6,4,17,Event,A
53,61750,Hangzhou,Support,硕士,0,4,47,0,0,80,3.97,3.07,4,24,Event,C
40,77862,Guangzhou,HR,本科,10,9,44,9,2,60,4.2,4.16,6,33,Online,A
40,60462,Hangzhou,Support,高中,5,4,48,10,2,0,3.72,2.78,4,11,Partner,C
31,80909,Shenzhen,Finance,博士,6,6,54,10,1,100,2.62,3.38,3,22,Online,B
52,76407,Chengdu,Tech,本科,0,1,59,4,2,60,4.18,4.26,1,0,Online,B
22,81967,Chengdu,Tech,硕士,8,7,36,8,3,20,4.68,3.55,5,20,Partner,A
45,86063,Beijing,Support,本科,7,6,50,0,1,60,3.48,3.76,3,24,Partner,A
37,89411,Guangzhou,Support,硕士,17,4,41,11,2,100,3.67,3.84,2,23,Ad,A
40,80581,Hangzhou,Product,本科,12,7,41,15,0,0,2.41,3.71,4,18,Event,B
41,62076,Hangzhou,Support,本科,2,5,36,8,1,80,4.28,3.64,1,5,Ad,A
24,53820,Chengdu,HR,本科,6,4,53,2,1,20,3.36,3.93,3,13,Referral,B
21,71777,Chengdu,Finance,本科,14,2,52,7,2,20,3.7,3.39,5,7,Event,B
49,81096,Chengdu,Product,本科,8,5,52,14,2,0,3.89,4.14,5,12,Online,A
28,48610,Guangzhou,Product,高中,7,2,56,6,1,80,3.21,3.01,3,21,Ad,C
51,108932,Guangzhou,Finance,硕士,15,5,56,2,3,60,3.13,3.46,4,15,Partner,A
43,72290,Guangzhou,Support,本科,4,5,46,5,2,80,3.71,3.15,2,14,Partner,B
50,,Hangzhou,Sales,高中,6,8,62,7,3,60,3.55,3.78,2,19,Online,A
50,83235,Guangzhou,Finance,本科,11,6,51,0,1,0,3.29,3.16,0,20,Referral,A
40,80341,Guangzhou,Support,本科,10,3,71,12,5,80,3.21,3.38,5,18,Partner,B
33,65739,Guangzhou,Support,高中,13,3,56,5,2,40,3.61,4.25,4,10,Referral,A
21,47826,Beijing,HR,高中,11,1,52,1,2,80,3.84,3.92,4,15,Ad,B
40,67369,Hangzhou,Sales,高中,7,3,43,10,2,60,4.62,4.19,3,19,Ad,A
40,71503,Chengdu,Finance,本科,6,3,43,7,6,40,3.86,3.37,3,19,Partner,A
48,99917,Shenzhen,HR,博士,12,1,53,8,4,100,2.05,3.91,3,19,Ad,C
48,69323,Guangzhou,Support,本科,4,6,47,10,1,0,3.75,4.47,3,15,Referral,A
48,87589,Shenzhen,Finance,硕士,5,4,45,13,0,60,2.94,,3,8,Referral,A
46,78196,Shanghai,HR,本科,7,7,30,39,2,60,3.78,3.57,5,24,Online,A
46,82227,Beijing,Sales,高中,11,4,47,6,3,20,2.57,3.74,5,16,Ad,B
57,102538,Guangzhou,Finance,硕士,6,3,52,7,5,0,4.13,4.37,0,30,Event,A
21,87438,Shanghai,Support,博士,9,7,44,11,3,80,3.33,4.69,2,19,Referral,A
29,55625,Hangzhou,HR,本科,0,4,47,9,1,40,3.41,4.02,5,9,Partner,B
35,67120,Chengdu,Sales,本科,6,10,59,4,4,80,3.54,3.68,2,14,Online,A
51,80202,Guangzhou,Support,本科,7,4,48,7,1,0,2.87,4.1,3,0,Event,A
29,99389,Shenzhen,Sales,博士,12,7,40,7,1,100,4.58,3.51,0,7,Online,A
31,88740,Shenzhen,Sales,博士,3,8,45,3,2,60,3.53,3.86,6,11,Partner,A
36,90595,Shanghai,Support,硕士,8,8,52,3,6,20,4.04,3.86,2,16,Partner,A
39,65909,Shenzhen,Finance,本科,1,3,47,4,3,60,3.94,3.65,3,21,Partner,A
50,99752,Shenzhen,Tech,本科,6,9,55,8,1,20,3.56,2.84,5,14,Ad,A
52,114722,Beijing,Product,硕士,11,9,45,4,3,80,2.36,2.91,4,11,Referral,A
45,105552,Beijing,Tech,硕士,8,10,47,8,5,80,3.96,,1,4,Event,A
47,56099,Chengdu,HR,本科,6,2,49,0,1,20,3.22,3.8,1,15,Online,B
56,70546,Chengdu,HR,本科,10,4,46,7,0,40,3.48,3.07,0,15,Ad,B
27,76788,Shanghai,HR,硕士,6,7,50,11,0,0,3.2,5.0,6,13,Event,A
48,85797,Guangzhou,Product,本科,5,4,47,9,2,20,4.17,3.54,3,9,Referral,A
36,85972,,Tech,本科,5,8,39,6,4,20,2.8,2.99,0,2,Partner,A
33,78110,Shanghai,Finance,本科,5,3,54,0,2,40,2.19,3.9,3,19,Partner,B
34,75883,Guangzhou,Support,本科,10,5,57,5,4,40,3.53,3.94,1,9,Online,A
42,96227,Shanghai,Tech,本科,8,4,45,9,1,60,4.33,2.85,3,6,Online,B
25,71077,Hangzhou,Sales,本科,5,8,54,7,3,60,3.16,3.48,0,18,Event,A
31,62461,Shenzhen,Sales,本科,4,10,48,1,0,40,3.41,3.85,2,15,Referral,A
36,96292,Shanghai,Sales,本科,13,5,44,6,2,0,1.51,3.02,5,17,Referral,B
47,91423,Beijing,Sales,本科,11,13,51,7,0,20,2.94,3.79,1,17,Referral,A
50,70603,Guangzhou,Support,本科,5,2,46,1,0,40,3.99,4.19,0,10,Referral,B
51,59835,Guangzhou,HR,高中,6,6,58,7,3,20,3.44,2.22,4,24,Ad,B
33,82637,Guangzhou,Product,硕士,7,8,38,0,0,80,4.78,2.58,4,18,Partner,A
29,75131,Guangzhou,Support,博士,7,8,63,7,1,40,3.11,3.11,2,4,Referral,A
50,70378,Chengdu,Support,硕士,5,6,51,9,0,40,2.59,3.49,3,7,Ad,A
29,68855,Guangzhou,Support,本科,6,5,47,5,5,80,4.0,3.49,5,23,Ad,A
36,,Guangzhou,Product,本科,2,1,41,1,1,20,3.49,2.83,3,26,Ad,C
27,65705,Chengdu,Sales,本科,5,4,37,6,5,0,2.95,4.63,3,10,Event,A
52,79705,Hangzhou,Finance,本科,2,6,50,0,2,60,3.7,4.18,0,8,Event,A
56,110883,Shenzhen,Tech,本科,11,4,54,12,0,100,3.12,2.9,0,16,Online,B
35,87642,Guangzhou,Tech,本科,11,4,47,6,0,60,2.89,3.46,1,6,Referral,A
48,,Shanghai,HR,硕士,8,1,54,7,1,20,4.05,3.59,1,12,Online,A
26,65379,Shanghai,HR,本科,10,2,33,4,3,60,2.98,5.0,1,20,Ad,A
21,54113,Shenzhen,HR,本科,8,8,48,1,0,40,2.18,2.88,4,9,Partner,B
35,57287,Guangzhou,Sales,本科,3,6,51,5,6,60,3.07,3.18,3,11,Online,A
29,88264,Guangzhou,Tech,硕士,12,8,47,11,1,0,3.3,3.92,4,19,Partner,A
47,107460,Hangzhou,Tech,本科,9,5,44,4,2,40,4.29,,0,7,Online,A
46,117697,Shanghai,Product,硕士,11,7,47,14,0,60,4.37,3.19,2,18,Partner,A
24,54680,Guangzhou,HR,本科,0,8,49,11,4,80,3.35,3.16,3,28,Online,B
51,62946,Chengdu,Sales,本科,3,2,44,0,2,60,3.06,3.58,4,0,Event,B
44,87593,Chengdu,Sales,硕士,6,8,49,5,5,0,3.97,3.82,4,18,Partner,A
56,99789,Chengdu,Finance,博士,7,7,40,10,1,80,2.11,4.12,2,8,Ad,A
29,71343,,Finance,硕士,1,5,44,8,4,0,2.92,3.46,3,11,Event,B
47,77081,Guangzhou,Sales,本科,5,9,35,9,4,100,3.58,3.35,3,11,Online,A
32,95816,Hangzhou,Tech,硕士,7,4,50,7,3,100,2.48,3.86,4,7,Ad,B
35,72830,Chengdu,HR,硕士,7,3,43,7,2,20,3.3,2.43,4,18,Ad,C
43,80531,Hangzhou,Product,本科,5,3,50,8,0,40,3.22,4.06,1,20,Ad,B
41,114607,Shanghai,Tech,硕士,9,8,61,7,1,80,2.18,3.68,3,3,Referral,A
52,96765,Hangzhou,HR,硕士,15,6,37,10,0,0,3.9,4.02,3,34,Event,A
53,87099,Hangzhou,Finance,本科,4,8,42,0,3,100,3.52,3.59,2,13,Partner,A
44,100789,Shenzhen,Support,博士,14,7,47,2,0,60,4.95,4.0,4,13,Event,A
43,75259,Shenzhen,Support,本科,6,7,61,8,2,80,3.29,3.23,0,11,Online,A
23,87450,Shenzhen,Sales,博士,5,10,30,8,3,60,2.81,3.56,4,15,Online,A
29,70846,,Finance,本科,4,5,53,5,0,100,3.99,4.22,7,12,Online,B
56,115671,Beijing,Tech,本科,8,3,34,8,4,100,4.52,3.21,1,1,Event,A
22,69469,,Tech,硕士,3,5,45,8,1,100,2.77,2.25,0,10,Partner,C
57,78296,Beijing,Support,本科,1,5,50,4,3,80,3.47,4.96,1,6,Event,A
31,54925,Chengdu,Support,高中,7,6,39,7,3,60,3.07,3.0,4,13,Event,A
41,110201,Shanghai,Tech,硕士,7,10,43,0,1,0,3.08,3.27,5,18,Event,A
27,75879,Hangzhou,Support,本科,12,3,53,9,4,100,4.56,3.26,1,13,Referral,A
51,68164,Chengdu,HR,本科,5,6,46,7,4,20,4.26,3.45,6,12,Ad,A
55,66856,Guangzhou,Product,本科,0,8,43,5,2,80,3.85,4.22,3,17,Ad,A
34,64912,Shenzhen,Support,本科,5,2,46,5,4,80,3.34,3.58,2,9,Partner,B
33,85721,Shenzhen,Finance,本科,12,9,50,7,2,100,3.08,4.45,3,21,Referral,A
23,68503,Beijing,Product,本科,6,8,49,8,2,80,4.48,4.68,5,15,Online,A
27,63358,Guangzhou,HR,硕士,3,9,50,5,0,0,3.55,3.07,0,15,Online,B
56,73680,Beijing,Support,本科,4,2,41,8,0,0,2.54,2.31,3,15,Partner,C
43,73588,Guangzhou,Support,本科,15,2,57,1,0,80,3.69,3.87,2,19,Referral,B
27,69697,Hangzhou,Support,硕士,9,8,49,10,3,40,3.76,2.44,1,11,Online,A
40,90378,Hangzhou,Tech,本科,9,6,50,3,0,40,3.0,2.71,0,16,Ad,A
57,65374,Chengdu,HR,本科,5,9,47,8,2,60,3.14,3.36,1,7,Referral,A
26,63953,Chengdu,Finance,本科,7,5,46,2,1,20,4.25,3.0,4,15,Partner,C
31,79285,Shanghai,Product,本科,2,6,46,11,2,60,3.33,2.79,4,14,Event,A
56,98963,Guangzhou,Product,硕士,9,8,47,6,0,60,2.47,3.7,1,16,Partner,A
54,111657,Shanghai,Sales,本科,12,6,48,5,6,0,2.01,3.5,3,10,Online,A
41,115387,Beijing,Tech,博士,9,6,48,7,3,60,2.91,2.72,3,9,Online,A
49,85649,Guangzhou,Finance,硕士,8,2,38,1,1,0,3.83,3.61,5,22,Partner,B
55,89171,Hangzhou,Finance,本科,6,4,54,2,3,0,3.77,2.99,1,2,Event,A
48,77491,Guangzhou,Support,本科,11,5,54,2,1,60,3.41,3.04,3,19,Partner,A
28,,Beijing,Finance,硕士,3,4,47,4,2,0,3.21,3.37,4,3,Referral,B
35,74229,Beijing,HR,本科,14,6,45,6,0,80,4.71,4.22,2,22,Referral,A
23,,Guangzhou,Tech,本科,3,4,59,9,1,80,3.58,3.4,6,18,Partner,C
26,49296,Guangzhou,Finance,高中,4,3,40,5,0,100,2.81,5.0,8,11,Referral,C
26,44995,Guangzhou,HR,本科,2,6,45,0,0,0,2.27,2.58,3,11,Ad,B
35,70631,,Sales,本科,4,6,41,2,2,80,2.88,3.98,2,12,Online,A
49,106902,Shanghai,Product,本科,9,6,36,2,0,40,2.11,4.55,4,3,Online,A
50,89637,Guangzhou,Product,硕士,5,11,56,7,1,40,3.86,3.68,3,16,Event,A
43,58076,Chengdu,Support,本科,4,8,49,6,0,80,2.84,4.0,3,5,Partner,A
22,59850,Hangzhou,Support,硕士,4,4,33,5,0,60,2.04,4.97,2,14,Online,B
23,81052,Guangzhou,Finance,本科,11,8,33,5,2,80,3.49,4.75,2,15,Partner,A
39,,,HR,高中,3,6,49,7,1,60,3.57,3.89,1,14,Ad,B
42,92764,Beijing,Tech,本科,9,1,52,6,1,100,4.55,4.16,3,16,Partner,A
43,70535,Hangzhou,HR,本科,7,8,56,5,0,100,3.19,4.86,2,22,Ad,A
25,57943,,Support,本科,9,7,49,6,2,20,3.12,3.03,0,8,Ad,A
49,60603,Shenzhen,HR,本科,1,2,30,4,0,60,3.32,5.0,4,0,Ad,B
40,56630,Hangzhou,Finance,高中,5,5,40,8,0,60,2.71,2.05,5,10,Partner,C
44,95419,Beijing,Support,硕士,10,5,48,5,4,60,3.67,2.76,4,16,Ad,A
25,92942,Shenzhen,Tech,硕士,6,1,46,7,6,80,4.0,2.59,3,22,Partner,B
28,94018,Beijing,Tech,硕士,8,6,54,5,0,60,3.07,3.0,2,10,Partner,A
24,101444,Beijing,Tech,博士,6,7,53,9,4,40,2.21,3.48,3,14,Online,A
54,95857,Beijing,HR,硕士,8,5,55,0,2,60,3.34,3.6,2,0,Ad,A
32,,Hangzhou,Product,本科,8,5,40,4,2,20,3.47,3.84,3,15,Partner,A
22,51739,Chengdu,HR,本科,4,5,54,6,1,60,2.69,3.94,4,15,Online,B
40,97229,Beijing,Tech,本科,9,7,37,7,0,80,4.17,2.61,1,14,Event,A
34,70727,Chengdu,Finance,硕士,6,2,49,3,3,0,4.32,2.89,2,13,Partner,B
36,75407,Hangzhou,Product,高中,10,4,53,6,6,40,2.62,3.47,4,16,Online,A
30,62901,Guangzhou,HR,本科,5,2,38,7,3,60,3.55,3.79,2,28,Online,B
56,109063,Beijing,Tech,硕士,6,2,39,1,0,80,3.91,4.49,2,12,Event,A
27,83245,Chengdu,Product,硕士,10,3,41,10,2,80,3.89,3.09,1,9,Referral,A
58,100175,Beijing,Tech,本科,5,5,50,0,0,60,2.74,4.78,2,19,Referral,A
34,74837,Hangzhou,Product,本科,3,10,37,8,0,20,3.42,4.66,6,7,Event,A
44,93504,Guangzhou,HR,硕士,13,5,42,9,3,0,3.06,3.3,6,9,Partner,A
52,66533,Shanghai,Support,高中,8,4,48,6,0,0,2.98,3.64,3,26,Partner,B
48,90095,Beijing,Support,本科,5,6,37,6,2,0,3.01,5.0,5,15,Ad,A
37,64001,Chengdu,HR,本科,7,3,56,4,3,100,3.65,3.67,2,9,Referral,A
23,71678,Shanghai,Product,本科,5,9,46,12,1,20,3.52,3.0,4,19,Referral,A
28,61398,Shenzhen,Sales,高中,4,8,43,3,2,80,3.42,3.85,3,12,Referral,A
30,55019,Chengdu,Sales,本科,1,5,38,9,0,80,2.16,4.42,5,15,Referral,C
57,94141,Guangzhou,Product,本科,6,7,47,0,1,0,3.43,4.56,2,1,Event,A
44,69794,Beijing,Support,本科,5,7,47,7,0,80,3.85,,4,8,Event,A
38,,Guangzhou,Finance,本科,3,4,44,6,2,0,3.95,3.45,5,31,Online,B
30,79893,Shanghai,HR,硕士,8,8,47,2,2,100,4.56,2.56,4,16,Referral,A
41,82873,Shanghai,Finance,本科,6,7,52,7,0,0,4.65,5.0,0,18,Ad,A
34,72127,Shenzhen,Support,本科,4,9,44,9,4,100,2.82,3.85,6,19,Online,A
58,81586,Shenzhen,Support,硕士,3,1,44,8,5,80,4.25,2.52,3,13,Partner,B
22,55064,Chengdu,Support,本科,5,2,41,6,4,60,4.42,2.86,0,10,Referral,B
